% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:58"
% Dimension,2
% Nodes,488
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1
-20.90945153948067,2.2521922578892304,-0.003224013664555899+8.370130962779498E-9i,-0.05718356216125742+1.484590184805433E-7i
-20.43194933687631,1.5430270169327567,0.01407232412237445-3.65343351828354E-8i,-0.05366625803611266+1.393274516739264E-7i
-18.732997146122514,-0.6906181043308767,0.038509737712024664-9.997834424075867E-8i,-0.028376291386279784+7.367005845920464E-8i
-18.57040220083479,-2.617632424098275,0.037157161022568254-9.646680700615677E-8i,-0.014072090215386284+3.6533727917379984E-8i
-19.736842105263165,-5,0.029391500308395175-7.630572707503886E-8i,-1.1041474267823685E-4+2.8665692909290324E-10i
-21.284448039907847,2.804349408906597,-0.01911775513224754+4.963319973806521E-8i,-0.052131056573242865+1.3534178702250473E-7i
-21.295331854696705,2.4170550144494642,-0.00997638721554924+2.590053151681725E-8i,-0.05059056051692797+1.3134237663516637E-7i
-21.632469237168294,2.63235347600847,-0.015165690403661522+3.937291464211838E-8i,-0.04423409147968601+1.1483981683293135E-7i
-19.68787903880496,0.22154135229338692,0.029569231420015274-7.676714964801378E-8i,-0.03838573415828338+9.965640826509696E-8i
-20.34929809190355,0.9467708038793712,0.01949825275541457-5.062104137533281E-8i,-0.04583770351242596+1.1900308787457411E-7i
-20.946385324075546,1.6879628600020242,0.005346060697521933-1.387935437902697E-8i,-0.049914727409770376+1.2958778989810166E-7i
-21.29279941110598,2.0102185211310837,-0.002539298881973484+6.592485766860497E-9i,-0.04797740624969633+1.2455814873838358E-7i
