% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 17:03"
% Dimension,2
% Nodes,485
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
-1.5112407428063719,-5,0.017897347253512944-4.832338886367482E-8i,-0.016351176448939148+4.414868006573263E-8i
-6.080997625159502,1.006384806708067,-0.002866944383896034+7.740838144958326E-9i,-0.007191375460930822+1.9416935255308767E-8i
-7.65845059722555,3.001456780376703,-0.003844808035817835+1.038110012558169E-8i,-0.002622862108440892+7.081808482936644E-9i
-9.210526315789473,5,-0.002888699839303302+7.799578544674892E-9i,6.42812225945764E-5-1.7356128101410235E-10i
-7.167113197557233,-1.0068518418878574,0.0015449029576925673-4.1712855723094505E-9i,-0.00549151365227007+1.4827256012297416E-8i
-5.580321883354205,-3.0049117873819546,0.007538062975526065-2.0353002223483348E-8i,-0.005902779614995694+1.5937686779587756E-8i
-4.121102882494551,-5,0.01663957720007533-4.492737097720177E-8i,-0.0010900702633479763+2.9432232876943516E-9i
-8.749044319532542,0.9989829225988118,-0.0011326772697345829+3.0582635173318145E-9i,-0.0031862867338050965+8.603072326185919E-9i
-10.309677349117665,3.00004453177152,-0.001680915920114182+4.538524760359715E-9i,-0.0011846378423479552+3.198558663891559E-9i
-11.84210526315789,5,-0.0012782751408698066+3.451382254143444E-9i,3.054764681945099E-5-8.247958735013746E-11i
-9.829738052712655,-1.005530781755289,7.031818002606998E-4-1.8986125203101625E-9i,-0.0023411881549741213+6.321280132374939E-9i
-8.253865676215705,-3.0089953901746807,0.0032307228877605024-8.723051310599553E-9i,-0.0024591281628748227+6.639721786527665E-9i
-6.730965022182735,-5,0.006621653153156548-1.7878667475568995E-8i,1.0409730556363665E-4-2.810659314566932E-10i
-11.425810656387286,0.99976305406298,-4.7342334055115964E-4+1.2782576020084346E-9i,-0.0013857560534017294+3.741584028637724E-9i
-12.971449409629725,3.000115052955523,-7.293279142856166E-4+1.9692078335373756E-9i,-5.214157475732784E-4+1.4078385792441193E-9i
-14.473684210526315,5,-5.610846862276012E-4+1.5149459355053364E-9i,1.2996377093889752E-5-3.509061847223698E-11i
-12.482844521859578,-1.0070709404080724,3.1272261421595726E-4-8.44360690954849E-10i,-0.0010114617661829254+2.730977924027426E-9i
-10.894144552468143,-3.0074712880543415,0.0014005540086963243-3.781538963744012E-9i,-0.0010516833015979342+2.8395773085626153E-9i
-9.340827161870914,-5,0.002860953034550459-7.724661317176362E-9i,3.0408117154524794E-5-8.210285295687929E-11i
-14.11659144036006,1.0123739940751766,-2.0257080702774008E-4+5.46947418619066E-10i,-5.964982396872628E-4+1.610563620664516E-9i
-15.660827538229134,2.9885087378234605,-3.1150200896158203E-4+8.410650191702244E-10i,-2.2739767418509851E-4+6.139807246678297E-10i
-17.105263157894733,5,-2.445178465693328E-4+6.602057174464981E-10i,4.954342942189993E-6-1.3376878549757275E-11i
-15.119381678005176,-1.0191730681113484,1.3888874659431414E-4-3.7500389389448095E-10i,-4.412494382691386E-4+1.1913870748184393E-9i
-13.518734884733112,-3.0115428194819875,6.129728649626626E-4-1.6550456163629457E-9i,-4.5606284642400974E-4+1.2313837331235388E-9i
-11.950689301559095,-5,0.001247264749224412-3.367653241509565E-9i,1.1340670330222772E-5-3.0620159209766445E-11i
-16.88211496471427,0.9703975451476068,-8.050000013388955E-5+2.1735247994652364E-10i,-2.5272856733919133E-4+6.823749164328087E-10i
-18.370203709816153,2.931563760558385,-1.2994264238066754E-4+3.508491369594993E-10i,-1.0164773058807715E-4+2.7445200357057954E-10i
-19.736842105263158,5,-1.0357018818887842E-4+2.796426983093036E-10i,2.684450527141539E-6-7.248099110953341E-12i
-17.611154811123633,-1.0436577022105094,6.53660498532975E-5-1.764903480266802E-10i,-2.0301123315563316E-4+5.481365827309701E-10i
-16.104849445240397,-3.0355384857903047,2.72909080334036E-4-7.36862923124543E-10i,-1.998405419288684E-4+5.395756187540401E-10i
-14.560551441247279,-5,5.46112875352824E-4-1.4745215849761085E-9i,4.990888024608564E-6-1.3475551396840117E-11i
-19.60892979600025,0.7068971254904076,-2.4738530415650234E-5+6.67947941254769E-11i,-1.1323296948893742E-4+3.0573250545375595E-10i
-20.980365086320848,3.1687808994915745,-5.6734981613875087E-5+1.5318619792468338E-10i,-4.2770760161031186E-5+1.1548236987177223E-10i
-22.368421052631582,5.000000000000001,-3.7957787286396295E-5+1.0248719485899714E-10i,1.3290521778258624E-6-3.5884818183172146E-12i
-23.192198715223814,3.3637387744714196,-2.140093461176981E-5+5.778318264783587E-11i,-2.3996056087589866E-5+6.47900905688948E-11i
-25,5,-2.2496038990654776E-7+6.073999818004336E-13i,4.838191017680904E-7-1.3063264772022324E-12i
-19.63979393390635,-1.4410434954976545,4.857898652654638E-5-1.3116475996571558E-10i,-1.0585986095751629E-4+2.85824885311936E-10i
-18.708923653820545,-3.1576301577179575,1.221957486982686E-4-3.2993228539303395E-10i,-8.379845290779527E-5+2.26258404035533E-10i
-17.170413580935453,-5,2.3824387305990588E-4-6.432657957165907E-10i,2.8239431887067123E-6-7.624733593693132E-12i
